Humidity,Temperature,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
68.27,23.84,4.911,27970.8,17232.9,21961.5
88.3,19.95,0.067,39582.5,22228.7,22744.6
79,16.27,0.074,35180,20195.9,18525.1
68.56,14.25,0.082,21432.7,17022.4,9179.35
90.4,11.02,0.083,22576.3,12477.8,14426.1
75.7,22.66,4.908,36180.2,25162,32409
87.5,15.04,4.91,24087.8,13569.5,14823.9
86.3,19.65,0.066,41761.6,24141.2,24841.5
60.48,14.85,0.079,28410.6,23086.8,12780.8
58.72,25.55,0.308,36267.6,20308.9,15997.4
36.02,26.55,4.919,39035.8,23744.3,21817.1
86.4,8.02,0.089,22693.7,14294.2,14706.5
84.8,10.62,0.079,23260.6,13876.8,14161.9
57.44,16.49,0.084,36378.3,24791.5,21083.3
54.65,23.77,4.921,25907.4,16412.9,10206.9
82.9,14.19,0.084,27677.8,15004.9,19293.1
63.99,15.63,0.083,29408.4,22471.9,8217.05
72.8,15.9,0.073,33886,20542.7,16159.4
50.25,21.54,4.924,24690.3,12532.6,13755.8
89.1,14.66,0.073,35266.8,19213.4,17396.4
79.5,14.06,0.083,44106.9,26648.8,25066.5
51.72,15.5,4.916,28295.7,15891.8,14729.6
28.21,35.92,4.908,41193.9,29946.8,32282.5
89.2,12.83,0.083,31385.9,21900,15143.2
62.5,8.92,0.086,21964.6,13995.1,13995.2
64.15,16.22,0.075,35374.2,20885.1,16869.4
52.16,30.21,4.912,33201.3,20639.2,27299.7
77.8,27.45,4.916,32978.1,20236.7,25938.1
80.1,26.92,4.902,44206.9,31510.5,36197.1
80.1,20.82,0.066,46753.9,26101.9,27659.8
55.86,16.24,0.083,34596.6,20669.9,16515.9
86.9,6.429,0.079,22996.2,18973.9,7531.33
68.05,21.61,0.083,42621.5,26045.7,25355.8
86.6,16.69,4.913,25283.5,16073,10913.1
64.3,14.49,0.076,22523.1,18186,9790.84
82,16.87,0.069,35347.7,29179.3,16713.3
63.86,15.31,0.079,23051,18609.4,9600
70.3,11.18,0.08,22874.5,18973.9,6995.44
89.2,19.22,0.312,26092,16735.1,11049.3
61.12,19.24,0.081,26955.5,16235.3,17967.9
58.52,26.58,0.264,33489.6,20189.2,15491.4
44.64,21.35,0.082,38563.7,23227.2,20906.2
45.94,17.25,0.079,35459.2,22252.9,17222.2
55.69,15.21,0.077,28939.7,20757.4,16742.2
49.9,29.37,4.906,41592.2,29792.2,25381.3
71.3,23.43,0.071,29003.4,22337.2,17587.2
92.1,19.05,0.076,25743.5,16734,11391.6
48.48,25.33,4.926,31533.5,17584.6,16038.6
72.3,11.59,4.918,20429.6,11217.1,11514.2
83.5,16.38,0.077,25272.1,13883.1,17035.6
66.72,26.54,4.921,35069.7,21585,13696.9
87.6,20.12,0.289,27003.2,17079.4,14055.8
67.28,25.8,4.918,27477.6,15926.8,19826.2
61.68,13.55,4.919,38543,22704.9,23405.8
66.21,19.23,0.088,34981.6,20082.3,18082.9
57.5,21.57,4.922,29613,24374.7,10294.5
73.5,10.28,0.081,21751.9,13386,13943.1
75.9,22.35,4.918,31058.1,20031.6,25215.1
61.62,15.79,0.082,28939.9,21746.5,8026.89
66.97,28.07,4.913,39777.8,26331.6,30475
48.42,26.16,4.904,30506.9,22884.9,23449.3
73.5,15.23,0.074,23374.8,12776,16075.6
60.52,19.35,0.077,45062.8,27479,27269.9
88.3,15.86,0.072,29593.6,17611.4,14912
18.85,32.62,0.078,33565.4,18839.6,18032.1
65.9,26.37,4.91,39031.5,27953.2,30420.8
71.2,23.65,4.922,40040.3,23617,26844.6
47.98,24.19,0.08,33046.9,17060.7,18260.7
64.79,16.25,0.073,36815,22485.4,17593.5
85.5,24.15,4.919,28149.4,18486.1,22226.6
85.4,19.12,4.918,45009.8,27243.3,26164.9
70.9,18.38,0.076,26691.1,16008.7,16574.6
83.3,11.66,0.081,24123.1,18810.7,10652.5
63.55,22.55,4.908,42544.7,27252.8,28908.3
70.3,21.63,4.926,35013.2,22183.3,18772.5
57.32,26.49,4.903,35985.6,25287.4,24370.2
78.9,18.18,4.919,45337.2,27852.6,26153.2
51.31,22.43,0.08,43410.9,24453.3,25657.7
71.4,13.55,0.082,29265.7,17162.2,18121.9
51.52,18.31,0.081,28892.3,23507.9,9160.48
83.4,20.89,0.093,33671.4,21525.3,10965.6
59.41,13.62,0.074,42182.8,24406.1,25223.2
87.7,11.65,0.084,22777.2,18410.6,9697.96
85,18.71,4.916,28876.5,18677.3,10372.7
84.4,15.72,0.074,39507.8,17937.7,25437.1
62.65,19.64,0.079,41585.3,25066.3,24934.7
79.4,23.13,0.062,28748.9,17631.3,18965.3
67.04,18.03,0.083,25611.2,21178,9068.94
65.01,18.74,0.075,36898.5,28956.2,20183.1
68.66,22.09,0.071,32233.1,21409.1,15241.8
71,19.8,4.916,25447.4,17712.4,9121.46
72.8,14.99,0.084,27857,21974.8,9876.59
54.52,15.86,0.081,37732.9,22555.6,17575.2
50,13.57,0.083,32285.9,25174.6,8989.2
70.9,18.99,0.073,31466.1,18692.9,18693.8
70.4,18.91,0.073,24572.3,19517.4,11884.3
65.78,18.46,4.922,43053.8,23018.3,26549.2
67,21.07,4.925,35819,22848.3,18294.4
83.5,9.62,0.09,20860.8,16606.3,9721.01
79.2,19.6,0.079,29838.7,18115.2,17309.1
86.7,23.8,4.912,30311.8,19674.7,23503.9
88.2,15.03,0.068,24831.9,14114.1,16517.8
55.71,15.76,0.081,26780.3,16358.7,16307.5
81.5,10.35,4.919,41485.4,24846.2,24550.9
51.96,22.7,4.908,31248.5,21980.1,22040.9
24.81,29.09,4.92,35286.4,20739.3,15197.2
89.4,8.37,0.081,21201.5,15958.3,9928.45
61.83,25,4.909,30388.3,18672.2,23612.4
92,25.73,4.908,33383.7,23763,22010.8
52.62,22.13,0.292,47704.8,31760.1,19056.8
90.9,16.24,4.917,26237.9,16361.6,15431.9
87.6,24.9,4.924,37193.9,22900.1,19651.4
80.9,18.92,4.917,44405.5,26466.9,25960.8
71.5,20.01,0.19,26877.9,16091.7,12908.9
86.9,15,0.071,44157.9,23968.2,28334.5
71.3,23.09,0.071,36425.4,23045.2,11770.9
63.22,23.35,4.905,32569.8,22420.3,26149
60.58,18.91,0.083,27771.9,21588.2,9127.49
88.5,13.31,0.07,36438.7,18267.6,18030.5
24.59,25.32,4.922,32193,20500.3,15705.9
87.2,18.66,0.069,25230.7,14656.3,15519.4
84.5,12.2,0.082,24057.2,14231.7,14911
74,11.5,4.915,28362.5,17434.7,18349.9
73.5,21.24,4.916,25365.7,14849.1,13973.4
86.5,15.7,0.079,26741.5,15815.1,14464
37.32,31.55,4.907,39911.8,32077.2,30444.9
52.09,14.88,0.081,40666.3,27636.5,25758.1
60.81,13.63,0.075,45302.3,27476,26342.2
60.35,23.74,4.916,44599,30028.6,20209.6
70.3,10.48,0.091,29621.3,24898.4,12994
72.9,15.8,4.912,27991.9,17405.5,13295.4
54.42,9.48,0.093,30325.4,18569,14345
85.1,13.34,0.073,33290.8,18758.7,18513
81.9,11.6,0.084,26777.9,16434.1,16014.2
59.9,28.82,4.909,39994.7,27482.3,29065.1
69.59,19.6,0.071,28516.7,17569,17437.4
76.8,26.86,4.92,35231.3,22721.4,26302.2
50.36,29.39,4.908,37870.6,25310.1,28763.8
32.99,28.96,4.919,37675.2,22883.6,20564.7
60.45,22.27,4.922,41027.3,22614.1,21363.2
76.3,14.73,4.915,22813.3,12603.7,10660.6
72.1,12.25,0.083,42132.2,26721,25338.2
37.4,25.78,0.071,36581.7,23946.4,18993.2
68.59,26.02,4.904,33172.7,26165.6,22040.9
91.5,18.31,0.074,41511.1,25752.7,18178.7
75.6,14.49,0.079,24329.6,15822.4,14900.4
56.04,18.88,0.084,28447.1,22799.6,9842.02
65.4,10.9,0.082,30950.9,18908.2,15244.3
63.78,20.58,0.076,28982.6,17732.5,16510.4
62.42,26.25,4.907,39258.8,25538.3,23762.3
67.19,26.03,0.259,35165.3,21974.2,15679.7
76.1,15.57,4.915,24221.5,19219.8,7760.96
61.15,20.47,4.922,31138,17596.7,14152
68.75,20.3,4.919,45891.1,27514.6,26100.7
82.2,14.31,0.071,38484.7,20049.3,26641.5
57.32,25.01,0.071,32470,19240.9,17845.5
56.43,23.27,4.921,29208.2,19063.3,22889.4
80.1,13.77,0.081,25551.3,20030.7,10579.6
90.9,17.95,4.92,26518.7,18201.7,9500.79
83.1,9.3,0.082,26535.4,20841.3,7581.69
79.4,12.97,0.071,38824.6,33073.1,16742.2
44.83,24.59,4.918,46779.3,28373.4,29627.1
81.2,21.72,0.294,38115.4,22711.4,19651.1
68.31,16.36,4.92,43432.9,25500,25269.7
46.2,25.56,4.92,34242.1,21248.2,16328.9
57.4,21.1,0.07,31458.5,26126,17378.3
64.89,16.36,0.077,30771.1,24957.3,9058.34
73.1,13.94,0.074,34854.1,22957.3,16925.8
65.35,11.57,0.084,23583.1,15501.5,11085.8
59.23,11.66,0.08,33665.4,20714.6,16995.5
39.15,24.27,4.937,31654.5,17797.9,15161.9
83.3,24.58,4.924,44593.8,27600,34288.9
74.4,10.48,0.082,31184.8,27067.2,13650.9
75.8,14.04,0.086,34108.5,23620.7,17766.3
64.73,21.8,4.922,37418,20478,20422.3
51.46,28.47,4.925,39067,26530.5,25682.3
58.96,15.94,0.081,32552.5,21406.7,16458
66.72,22.55,0.294,29386.2,17517.3,14844.2
73.1,22.97,4.921,35891.7,22483.2,13855.8
68.71,13.85,0.084,44420.3,26017,25488.7
74.6,21.65,4.917,44544.4,25042.8,19715.8
70.2,17.17,0.082,31896.6,26091.4,8810.56
60.75,18.36,0.078,29055.5,23657.6,10383.7
65.89,22.83,4.918,35248.1,24620,11096.4
59.95,21.25,0.273,27258.1,16027.9,12990.9
83.1,12.14,0.085,24412.6,14187.8,16130.3
85.8,13.59,0.07,40524.6,21189.4,27031.3
75.7,20.93,0.066,32360.8,22732.8,24370.2
75.2,14.92,0.074,44290.7,26476.8,26134.8
55.94,15.24,0.082,32033.9,19852.9,14958.6
83.3,22.46,4.914,22982.6,13545.6,16755.8
58.06,15.55,3.982,33724.1,20144.7,16822.7
84.6,17.11,4.923,28252.3,18226.6,16842.8
75.5,13.51,4.92,22844.6,12775.5,8771.31
63.6,27.44,4.908,40709.1,27246.8,27986.6
69.95,14.08,0.088,34067.8,21198.8,16979.3
57.32,21.83,0.073,31765,18988.2,16941.9
91.1,16.38,4.915,20584.9,13107.1,11106.1
75.3,12.42,0.071,22843.1,18260.3,9837.11
62.61,25.06,0.068,37014,21753.4,21326.8
70.7,18.42,0.08,42533.5,22740.1,27397.8
75.4,20.53,0.072,29062.1,19319.1,18989.3
87.7,16.56,4.922,36146.4,22157.3,21215.2
51.31,16.87,0.081,35273.9,23044.4,17841.5
90.2,7.3,0.083,21481.4,16506.9,9381.03
43.77,16.2,0.086,31459.4,20915.9,14562.6
73.8,19.92,4.914,20794.7,13025.3,13893.9
69.16,23.39,4.924,32470.1,22355.9,12985
92.5,11.14,0.078,25175.6,13874.8,13355.1
83.1,15.2,0.08,36771.6,22697.9,22282.4
63.68,12.89,0.076,39731.7,23454.9,23475.5
56.39,15.98,0.079,32743.3,17259.6,17765.8
83.1,9.31,0.082,26073.8,20402.5,7402.41
59.08,18.61,0.085,31013.5,19110.8,16913.5
54.28,24.72,4.919,34407.1,20825.4,12873.2
87.2,22.58,0.292,28264.8,16761.3,14426.5
85.6,11.01,0.079,23695.8,19301.6,10176.2
76,13.92,0.083,34694.8,20389,17309
84.7,20.09,0.296,22600.4,16005.4,11655.3
77.8,20.58,4.913,28156.5,17236.6,12814.4
31.89,36.59,4.925,36129.2,24850.6,25094.6
86.5,5.098,0.081,21183.3,17066.6,9795.92
89.3,15.63,0.071,35700.8,20313.2,18589.1
74.2,21.24,0.066,27159.7,14819.1,12353
70.6,13.63,0.077,37037.3,31077,15967.3
67.14,24.32,4.922,36925,21113.5,23961.6
82.5,8.65,0.084,24686.6,16511.9,11901.7
88.2,9.63,0.075,21397.8,12735.4,11543.2
55.89,22.56,0.072,35806.4,22885.4,18061.2
78.6,12.03,0.088,22135.4,17033.1,11971.1
85.7,11.46,0.072,23076.8,13964.6,13941.3
64.57,20.24,0.081,42967.1,22496.3,27319.4
60.93,23.93,0.072,34165.8,22269.9,18821.9
68.15,21.29,0.068,28867.7,21607.4,10831.8
66.79,19.95,0.164,39931.3,22483.2,20110
72.2,14.53,0.08,27293.3,18678.2,12817.5
79.2,21.34,0.07,46130.9,27853.2,27547.6
78,20.52,0.076,25227,13801.2,12223
73.6,11.51,0.088,43048.1,27162.3,25723.4
71.5,12.4,0.075,22365.6,14994.5,14972.5
85.8,16.06,4.918,24212.2,17917.8,11117.3
92.9,18.67,0.065,26669.9,17846.9,9862.61
69.88,22.33,0.07,28329.5,18209.6,12920.1
52.25,20.5,4.903,38555.6,27256.6,30984.8
30.05,30.81,4.906,43330.8,30603.8,29667.6
42.01,26.29,0.271,38013.5,23894,15226.6
70.3,16.82,4.919,31140.8,18376.8,14957.4
58.51,17.14,0.082,33913.2,22453.5,17581
31.01,30.87,4.91,34119.9,22921.5,32625.9
54.94,20.07,0.078,20635.3,12089.2,12814.3
69.71,13.52,0.082,22116.9,17014.5,10189.9
81.5,12.07,0.076,26898.5,21451.2,11890.1
80.8,14.46,0.075,21876.8,18274.3,9536.61
77,24.37,0.26,43072.6,27987.9,18256.7
75.1,16.65,4.912,23659.7,14239.5,14851.1
70.6,18.34,0.184,24002.1,13546.8,10843.4
32.08,30.65,4.906,43528.5,30375.9,29288
69.3,10.76,0.08,24073,19824.5,10902.3
87.4,21.11,0.289,28290.3,18415.4,11855.4
73.6,13.97,4.913,36475.9,21906.4,17957.3
84.5,20.49,4.913,29169.6,16862.4,13685.1
56.84,22.39,0.071,31390.8,25330.2,17083.4
74.3,19.81,0.072,44876.3,26619.1,19474.3
84.1,20.91,0.066,35070.5,23265.6,12611.3
34.05,26.27,4.914,32837.7,22511.4,27341.9
82.1,12.15,0.08,32231.5,19456.1,19440
31.62,15.81,0.085,33988.9,21778.7,16748
57.6,15.93,0.083,31667.7,19536.6,15462.6
57.58,13.74,0.083,30886.7,25892.6,9323.41
67.82,17.58,0.084,23455.5,14028.5,15274.5
68.39,19.9,4.924,26581.7,15173,12418.7
71.3,20.48,0.082,37853.2,23467.4,23642.6
39.92,32.69,4.909,43707.1,27729.1,31384.8
82.8,14.97,0.081,22129.2,17419.8,10536.9
55.02,23.64,0.303,30316.5,17977.5,14650.1
60.37,22.21,4.924,44439.7,26760.5,27789.8
64.15,23.77,4.927,34260.5,19463.2,14603
56.5,26.55,0.065,38806.9,23441.2,20399.3
88.7,16.87,4.914,27585,18115.2,12167.1
65.15,22.25,0.07,45418.8,28062.8,28723.2
81.4,19.49,4.914,42658,26339,18318.8
82.7,25.34,4.92,41809.5,25895.7,26759.6
78.7,11.02,0.08,32719,19043.2,16233.3
27.22,29.67,0.081,33162.5,20177.1,16772.8
86.7,9.92,0.079,23199.3,13675.6,13941.3
66.79,11.62,0.082,23211.6,13342.7,13958.7
72.9,12.74,0.079,23125.8,13152.4,13540.6
57.84,21.48,0.08,45689.7,27035.3,26112.4
79.1,15.23,4.917,24475.3,14838.4,14831.4
70.2,15.55,0.075,37672.9,21885.4,16803.9
61.46,21.26,0.216,31310.4,17711.9,14079.3
71.2,11.62,0.083,34780.2,28422.2,14958.9
81.9,18.01,0.068,31085.1,15956.7,17758.1
88.3,14.55,0.079,23052.4,12240.7,14836.4
44.14,24.06,0.078,31223.6,18457,17956.3
60.49,15.86,0.077,29213.7,23815.9,11449.7
87.6,15.88,0.065,24230.4,12973.9,15365.8
65.09,16.68,0.076,34878.6,21508.5,17175.5
87.7,8.64,0.083,39020.3,23551.4,23561
89.7,14.69,0.073,26357.1,14480.7,17832.7
60.85,18.6,0.08,32373,20439.9,19991.6
70.5,18.57,0.08,25344,15455.1,15332.8
85.5,10.54,0.084,22513,13419.5,13656.8
47.91,21.3,0.083,34763.4,20047,16624.2
77.3,25.65,4.913,43522.1,30497.5,41157.5
70.8,19.72,0.071,22043.1,17475.6,9652.05
86,14.92,4.914,23380.3,16857.3,10679.6
87.8,13.94,0.083,28713.8,21997.9,11097.8
61.1,15.42,0.08,32330.1,16858.4,16493.5
61.83,15.03,0.08,44035.9,27286.3,25390.3
70.1,14.47,0.081,22728.5,17199.1,10758.2
59.91,13.46,0.074,42103.1,23992.7,24747.1
83.6,14.83,0.081,22344.6,17769.4,10907
57.3,26.35,4.906,49768.7,33890.2,36546.2
29.51,27.89,4.924,32769.6,18617.5,16191.5
62.48,16.93,0.078,28380.2,22081.6,9444.42
66.21,21.35,0.07,31692.3,25940.1,17361
66.64,11.7,0.085,44397,27935.6,26735.4
55.94,26.61,4.928,30453,18254.5,22212.9
82,14.33,0.085,27320.7,17702.8,12143.8
89.5,20.69,0.061,24553.1,16095.2,12004.4
76.5,11.11,0.079,22940.8,12995.9,11805.1
63.07,11.15,0.082,33359,21556.1,15967.7
89,17.52,0.073,41243.8,16625.3,18501.8
70.2,23.59,0.068,37344.6,22965.9,20611.9
38.59,28.32,4.91,38824.1,26732,26103.6
67.68,19.78,0.081,33666.1,20574.6,20224.1
68.15,17.88,0.071,41575.4,35631.8,16684.3
70.2,15.33,0.075,42136.7,25725.2,24572.5
70.4,27.4,4.926,47406.8,30326.6,36253.1
87.8,6.154,0.088,22077.6,16705.7,9623.05
77.7,20.94,0.07,42265.4,24144.7,25928.9
52.8,25.57,4.922,43675.3,26548.6,26339.8
55.47,19.71,0.082,23889.2,19673.6,7980.72
60.65,25.8,4.902,34182.8,23987.3,23792.4
55.25,24.51,4.924,45159.9,30585.1,20116.2
80.6,18.11,0.08,26342.2,15666,11975.2
50.78,21.88,0.086,33282.8,20184.9,16989.1
73.8,27.05,4.904,40799.5,31172.1,27782.8
74.1,18.1,0.075,34076.4,19869.7,19595.6
69.76,23.62,4.946,36573.5,23385,13826.4
64.62,23.85,0.069,37827.8,23197.9,21947.1
93.5,5.06,0.082,28136.9,23094.2,9928.45
89.3,17.37,4.926,26615.6,17011.8,12044.7
79.6,15.19,0.082,29950.8,21525.6,14816.4
69.72,21.36,0.071,35013.2,21574,17315
72.7,14.54,0.08,33534.9,21731.3,17644.7
83.8,24.29,4.917,27473.2,18019,20069.6
39.76,27.22,4.929,35462.8,22337.2,17782.2
63.64,11.52,0.083,44804.1,27224.3,25810.1
56.49,21.79,4.92,45952.1,30525.9,31869.6
41.84,24.77,0.07,31966.4,19051.4,17647.3
72.1,8.36,4.911,23424.4,14706.4,11109
82.4,12.7,0.073,42158.3,22789,27069.7
50.3,15.65,4.915,29719.1,16745.1,15776.1
88.7,11.02,0.071,25669.8,15020.1,16527.4
50.48,17.38,4.915,31212.2,17307,16528.2
85,20.59,0.066,42761.3,25697.7,26673.2
91.8,18.28,0.074,40143.5,24849,17665.2
28.61,30.29,4.911,33673.4,23449.4,26606.9
86.4,19.76,4.918,31289.3,20644,13626.7
72.4,18.72,0.083,34609,18757.3,23191
69.83,7.79,0.083,22692,18381.1,10084
83.8,25.17,4.918,39661.5,24812.2,25483.6
59.04,20.08,0.082,27874.6,16952.3,16615.4
67.67,20.6,4.909,24035.1,15975.9,18304.3
76.8,26.93,4.924,35167.3,22592.2,26242
66.54,11.46,0.083,33454.2,22329.5,16169.6
89.4,24.15,4.91,28147.9,19338.1,18158.7
48.82,29.91,4.903,48049,35011.6,36359.6
75.8,16.32,0.068,40651,34247.3,16192.1
63.48,25.99,4.919,28723.7,16476.9,20281.1
60.79,20.89,0.069,31462.8,17966.6,17454.9
69.44,11.82,0.086,28435,22107.4,7519.81
75,20.48,0.071,37058.5,31180.2,24480
63.65,14.19,0.082,41772.2,25086.9,24927.2
73.4,14.54,0.074,44499.1,26619.5,24776.1
81,19.08,0.075,26861.5,23043,14961
68.01,19.86,0.071,37286.2,30462.4,16713.3
49.68,29.71,4.905,47614.3,34688.5,36293.4
82.2,8.33,0.075,23076.5,14994.5,15371.6
65.85,12.34,0.082,23309.6,13781.7,14121.3
48.18,24.15,0.07,33943.1,21180.2,16667.9
70.6,16.04,0.099,35050.2,21998.8,16461.3
70.9,27.97,4.914,38750.8,26517.7,30667.8
67.29,27.69,4.922,40895.4,26914.5,27415.7
84.1,16.29,0.071,34907.2,17208.1,17600
79,21.1,4.916,26805.7,15391.7,12855.6
69.1,22.02,4.92,35466.5,21510.8,18527.6
83.9,8.71,0.081,24881,16738,12248.7
58.96,19.76,4.919,35239.9,22744.3,18574.3
79.5,16.22,0.07,37641.5,19451.7,24709.8
54.49,12.01,0.088,45490.6,28712.5,26619.8
84,15.87,0.071,34994,20203.3,19136
75.6,22.48,0.077,36778.3,23441.1,14397.1
76.2,19.62,0.069,39261.5,33281.4,20298.8
54.93,21.54,4.905,30244.8,21197,22197.4
68.64,20.32,0.082,31497.2,21409.5,12430.4
74.8,21.4,0.069,28494.8,15556.3,12855.1
85.1,9.31,0.082,21396.2,16595.3,9329.17
80.3,12.37,0.084,29559.8,18043.9,17268.4
86.1,13.74,0.08,18011.6,9436.25,10618.2
76.4,15.96,4.915,24059.5,15290.6,8937.12
91.5,18.31,5.375,30665.4,20778.4,9483.28
61.75,22.7,0.275,27468.3,16559.3,13249.8
64.72,22.19,4.914,28857.5,19231.7,21071.8
86.8,15.8,0.077,32172.9,17963.3,18269.1
56.29,23.41,4.931,33840,18987.9,14508.8
47.28,16.19,0.087,32942.3,21614.6,14986.5
67.54,21.4,0.068,30240,23749.6,11063.1
64.22,14.34,0.079,22460.3,13645,13731.4
79.5,22.7,4.91,26911.9,16310.1,21033.6
84,19.64,0.068,38311.9,23821.7,23844.5
65.81,19.94,4.925,32631.6,26966.4,12307.8
62.7,13.88,0.078,42583.7,25579.3,26582.8
83.1,5.937,4.912,27844.9,21882.8,8620.41
80.7,9.59,0.085,22310.9,13090.6,13706
86.8,23.63,4.915,33934.9,23054.4,29517
66.26,15.1,0.082,43370.8,25641.3,25326.6
74.1,27.86,4.915,36747.9,22781,30535.2
75.3,17.53,0.073,41219,22377.2,26088.7
70.9,19.66,0.068,35441.3,22729.4,17489.9
67.58,21.71,4.918,28245.4,21488,11333.3
81.3,17.71,4.925,40968.4,25356,24322.6
50.36,22.77,4.919,25770.1,16860.8,21503.6
69.61,10.99,4.914,22918.5,13185.4,14168.7
73.5,26.99,4.919,37334.8,23669.6,26311.6
73.9,10.89,0.085,24034.6,13969.6,14981.8
81.2,16.46,0.109,26443.1,16073,11590
64.02,20.98,4.918,27404.6,15099.8,13532.2
63.59,21.14,4.92,27640.4,15789.2,12307.8
78.2,20.1,0.064,27901.5,22466.5,12665.1
55.54,24.99,0.072,36810.6,22696.5,19814.4
55.81,13.42,0.081,39866.2,33562.4,15149.1
80.2,20.09,4.913,32196.8,20042.7,14332.9
51.4,18.83,0.085,39551.2,32549.4,17005.7
64.75,15.15,0.082,37499.6,32443.1,16140.2
58.68,16.7,0.083,31850.8,18218.8,18229.4
75.8,4.718,0.08,20621.8,12853.5,14105.1
89.6,17.12,4.925,26354.8,18171.8,9372.4
65.72,11.45,0.085,23589.2,15344.7,10825.3
57.91,17.86,0.082,22807.6,17832.5,9311.88
84.8,10.14,0.086,25332.3,20770.8,11259.5
66.24,18.06,0.083,25333.9,20707.5,8969.73
59.82,21.3,0.08,45614.2,26920.1,26398.1
46.85,26.79,4.906,39712.7,27077.9,24412.3
68.51,14.18,0.082,43865.1,26075.4,25147.2
70.9,23.38,4.92,30858.1,20997.5,13626.3
64.39,23.69,4.906,33354.4,23153.2,27414.2
63.03,28.43,4.908,38942.2,26684.8,28763.8
91.1,9.84,0.082,25200,14969,15537.5
71.1,15.1,0.076,24455.7,15286.3,16192.8
45.98,9.84,0.09,30179,17091.8,17164.2
43.98,27.98,4.925,46654.1,30227.8,39928.4
65.56,30.19,4.906,41681.7,31575.1,29191.2
46.25,26.72,4.905,40722.8,27218.6,25646.1
80.7,17.28,0.083,43816.9,24004.9,28741.8
35.22,28.22,4.917,35157.6,21843.2,17817.6
80.1,9.04,0.087,26205.6,17741,17389.9
87.8,13.27,4.925,32141.5,25021.5,15712.8
18.14,32.41,4.903,39207.6,28385.6,25417.4
86.1,15.39,0.072,23926.2,18855.4,11462.2
72.1,19.23,4.924,43385.7,26247.7,25844.2
62.32,28.71,4.906,39159.1,27987.3,34294.9
81.8,15.9,0.068,31980.7,16606.9,19025.5
61.82,14.96,0.084,43437,26910.6,25665.5
55.59,20.77,0.283,29265.1,17741.8,14503
75.1,10.64,0.075,31507.2,25918.4,13852.6
75.1,26.4,4.905,24849.2,18851.5,17942.1
58.75,20.22,4.924,38261.9,19388.4,21669.1
81.6,15.76,0.081,26739.3,15565.1,12745.5
31.42,31.27,4.917,32378.5,22575.9,29041
84.1,20.65,0.285,26869.4,16102.7,11267
56.78,13.32,4.921,35957.3,22107,22808.4
70.4,24.39,4.922,37141.2,20593.3,22189.3
87,20.59,0.067,37815.1,23826.6,23831.6
68.32,22.26,4.937,48303.7,28403.3,21298.5
86.7,18.24,4.914,24915.9,15154.2,14370.9
82.5,19.5,4.927,45740.1,27518.3,25529.4
65.23,23.73,4.922,31928.5,22217.5,13802.8
59.89,30,4.908,38374.5,26946.8,30372.6
83.3,19.8,4.923,48157.4,28933.7,26823.6
86.4,24.68,4.919,43529.2,26732,24731.3
82.6,15.94,0.073,24137.4,13215.9,15924.4
52.71,19.74,0.08,23129,14987.5,11295.5
75,26.09,4.92,31351.5,26157,21919.3
75.1,19.96,0.07,25741.5,19331.4,9148.92
92.9,25.48,4.906,27336,17924,17081.4
83.3,9.7,0.082,23003.1,18316.1,6951.33
70.4,14.82,0.081,22083.1,14177.1,12913.4
55.69,26.31,4.91,49550,32730.4,39910.3
85.1,13.95,0.077,30057.7,20341.6,12283.4
58.43,9.61,0.091,26764.6,17409.1,16748
82,12.08,0.086,32255.5,25207.7,9179.35
48.32,23.87,4.908,30075.7,20460.8,24763.2
66.2,14.59,4.913,32723.4,20472.9,15346.5
53.32,16.61,0.084,30296.6,27332.3,8672.27
74.9,12.31,4.918,27390.5,16683.3,17129.5
77.9,13.44,0.086,22504.6,17122.3,11149.9
68.09,16.28,0.075,31945.2,25796.9,9968.79
48.6,17.97,0.082,34669.8,20622.5,16081.7
49.38,27.04,4.903,35806.6,26735.8,28800
47.19,29.2,4.907,39344.1,28800,30101.4
45.38,21.89,0.081,35051,21198.8,18084.5
74.9,11.66,4.916,28988.4,17788.4,18772
41.69,19.34,0.084,31018.2,17645.1,17442.6
76.5,20.27,0.069,26658.4,17057.2,15522.5
82,10.28,0.08,23636.9,19193.8,9779.28
53.35,24.3,0.09,35637.6,23381.3,14111.1
85.1,17.81,4.916,22327.9,11539.4,8292.77
65.86,21.65,0.27,33884.6,20877.8,13332.1
64.72,22.81,4.924,41013.2,26884.2,17805.2
61.55,23.44,4.921,27337.9,15905,12932.3
24.04,35.21,4.905,38881.6,28674.6,27867.1
46.36,24.1,4.927,31858.4,17794.2,14079.3
41.86,20.65,0.082,30535.4,26051.7,14267
50.82,17.53,4.923,23885.6,14820.7,14754.2
59.91,21.25,2.764,32017,20301.2,15857.4
70.9,19.25,0.079,34491.8,18802.9,18321.5
42.91,26.05,4.906,27061.1,18760.3,19434.7
44.78,27.76,4.919,34824.7,21928.6,12833.1
25.44,29.93,4.905,46936.6,32392.4,35793.9
79.7,17.57,4.922,36171.5,23691.6,17437.4
74.9,21.69,4.916,36375.9,24934.3,10790.4
66.81,14.14,4.917,27488.7,16086.6,11293.5
72.2,23.61,0.063,30276.8,19212.7,21661.7
85.4,23.6,4.924,33166.3,21113.4,22727
79.2,19.45,4.917,23909.7,17805.8,10942.2
66.38,15.35,0.084,37476.8,21567.1,22947.1
